Date;hash-rate
7/10/2015 1:00;383102.8473
7/13/2015 1:00;368157.8914
7/16/2015 1:00;345306.7119
7/19/2015 1:00;363079.8515
7/22/2015 1:00;373235.9313
7/25/2015 1:00;397611.6003
7/28/2015 1:00;369025.1454
7/31/2015 1:00;361228.8395
8/3/2015 1:00;382018.9886
8/6/2015 1:00;363827.6082
8/9/2015 1:00;353662.6557
8/12/2015 1:00;322225.9752
8/15/2015 1:00;351042.9323
8/18/2015 1:00;379859.8895
8/21/2015 1:00;403437.3998
8/24/2015 1:00;423446.5405
8/27/2015 1:00;401869.6467
8/30/2015 1:00;388384.0881
9/2/2015 1:00;415355.2053
9/5/2015 1:00;427538.3894
9/8/2015 1:00;393561.8286
9/11/2015 1:00;489828.7508
9/14/2015 1:00;450189.4299
9/17/2015 1:00;399224.5888
9/20/2015 1:00;353949.157
9/23/2015 1:00;442436.4463
9/26/2015 1:00;448335.5989
9/29/2015 1:00;510276.7014
10/2/2015 1:00;377880.2205
10/5/2015 1:00;447410.1811
10/8/2015 1:00;414156.7217
10/11/2015 1:00;453456.2646
10/14/2015 1:00;459502.3481
10/17/2015 1:00;396478.2309
10/20/2015 1:00;384372.0253
10/23/2015 1:00;466088.9126
10/26/2015 0:00;460035.8099
10/29/2015 0:00;458010.0135
11/1/2015 0:00;492051.2982
11/4/2015 0:00;479672.6492
11/7/2015 0:00;504429.9473
11/10/2015 0:00;442536.7022
11/13/2015 0:00;546646.8648
11/16/2015 0:00;576106.8755
11/19/2015 0:00;458266.8327
11/22/2015 0:00;569560.2064
11/25/2015 0:00;556720.6312
11/28/2015 0:00;527800.079
12/1/2015 0:00;694093.2545
12/4/2015 0:00;527800.079
12/7/2015 0:00;593762.3031
12/10/2015 0:00;770711.3338
12/13/2015 0:00;585897.9018
12/16/2015 0:00;660609.7147
12/19/2015 0:00;720030.5864
12/22/2015 0:00;654995.5657
12/25/2015 0:00;622478.0553
12/28/2015 0:00;747902.7381
12/31/2015 0:00;743604.4442
1/3/2016 0:00;769424.0429
1/6/2016 0:00;702293.0862
1/9/2016 0:00;821063.2404
1/12/2016 0:00;908849.8762
1/15/2016 0:00;693089.3552
1/18/2016 0:00;986102.7412
1/21/2016 0:00;755072.9561
1/24/2016 0:00;935388.8859
1/27/2016 0:00;918901.0182
1/30/2016 0:00;1056139.482
2/2/2016 0:00;978569.9154
2/5/2016 0:00;1074040.151
2/8/2016 0:00;1153414.864
2/11/2016 0:00;1375500.956
2/14/2016 0:00;1289532.147
2/17/2016 0:00;1002969.447
2/20/2016 0:00;1284099.851
2/23/2016 0:00;1097173.923
2/26/2016 0:00;1219082.137
2/29/2016 0:00;1097173.923
3/3/2016 0:00;1080919.495
3/6/2016 0:00;1094688.803
3/9/2016 0:00;1299450.738
3/12/2016 0:00;1141941.557
3/15/2016 0:00;1197069.77
3/18/2016 0:00;1135311.137
3/21/2016 0:00;1036588.429
3/24/2016 0:00;1242260.737
3/27/2016 0:00;1258714.521
3/30/2016 1:00;1308075.875
4/2/2016 1:00;1244135.057
4/5/2016 1:00;1235840.823
4/8/2016 1:00;1169486.954
4/11/2016 1:00;1252429.291
4/14/2016 1:00;1465554.23
4/17/2016 1:00;1358968.468
4/20/2016 1:00;1465554.23
4/23/2016 1:00;1279029.147
4/26/2016 1:00;1341204.175
4/29/2016 1:00;1403229.58
5/2/2016 1:00;1394348.38
5/5/2016 1:00;1385467.181
5/8/2016 1:00;1447635.58
5/11/2016 1:00;1284309.113
5/14/2016 1:00;1390530.167
5/17/2016 1:00;1361560.789
5/20/2016 1:00;1438812.464
5/23/2016 1:00;1747819.168
5/26/2016 1:00;1357376.357
5/29/2016 1:00;1456454.923
6/1/2016 1:00;1426731.353
6/4/2016 1:00;1179034.937
6/7/2016 1:00;1406915.64
6/10/2016 1:00;1403462.34
6/13/2016 1:00;1569148.866
6/16/2016 1:00;1452193.671
6/19/2016 1:00;1725089.126
6/22/2016 1:00;1343144.516
6/25/2016 1:00;1728387.516
6/28/2016 1:00;1551383.975
7/1/2016 1:00;1634679.759
7/4/2016 1:00;1601825.836
7/7/2016 1:00;1463920.3
7/10/2016 1:00;1654866.426
7/13/2016 1:00;1379055.355
7/16/2016 1:00;1665474.544
7/19/2016 1:00;1358434.534
7/22/2016 1:00;1369047.303
7/25/2016 1:00;1400885.613
7/28/2016 1:00;1453949.462
7/31/2016 1:00;1634366.548
8/3/2016 1:00;1686075.879
8/6/2016 1:00;1676039.713
8/9/2016 1:00;1254520.743
8/12/2016 1:00;1495388.726
8/15/2016 1:00;1577645.903
8/18/2016 1:00;1664092.254
8/21/2016 1:00;1761344.399
8/24/2016 1:00;1653286.46
8/27/2016 1:00;1556034.316
8/30/2016 1:00;1810682.895
9/2/2016 1:00;1678996.866
9/5/2016 1:00;1536337.002
9/8/2016 1:00;1580232.344
9/11/2016 1:00;1799709.059
9/14/2016 1:00;1751289.223
9/17/2016 1:00;1829872.714
9/20/2016 1:00;1717610.584
9/23/2016 1:00;1526764.964
9/26/2016 1:00;1834694.782
9/29/2016 1:00;1714780.091
10/2/2016 1:00;1690797.152
10/5/2016 1:00;2002575.351
10/8/2016 1:00;2171858.804
10/11/2016 1:00;1786321.738
10/14/2016 1:00;1747768.032
10/17/2016 1:00;1606404.441
10/20/2016 1:00;1722065.561
10/23/2016 1:00;1815470.125
10/26/2016 1:00;1752432.968
10/29/2016 1:00;1878507.282
11/1/2016 0:00;1815470.125
11/4/2016 0:00;1462462.045
11/7/2016 0:00;1847956.772
11/10/2016 0:00;2126416.012
11/13/2016 0:00;1809985.057
11/16/2016 0:00;2177044.964
11/19/2016 0:00;1989192.74
11/22/2016 0:00;1877125.543
11/25/2016 0:00;2129276.735
11/28/2016 0:00;2297377.53
12/1/2016 0:00;2045226.338
12/4/2016 0:00;2109770.131
12/7/2016 0:00;2494660.628
12/10/2016 0:00;1881686.874
12/13/2016 0:00;2537426.239
12/16/2016 0:00;2050571.629
12/19/2016 0:00;2343510.433
12/22/2016 0:00;2451435.255
12/25/2016 0:00;2574777.91
12/28/2016 0:00;2589949.671
12/31/2016 0:00;2337271.654
1/3/2017 0:00;2589949.671
1/6/2017 0:00;2542572.542
1/9/2017 0:00;2147763.141
1/12/2017 0:00;2897297.864
1/15/2017 0:00;2796813.545
1/18/2017 0:00;2528855.361
1/21/2017 0:00;3031276.956
1/24/2017 0:00;2910612.149
1/27/2017 0:00;3320832.653
1/30/2017 0:00;2852009.22
2/2/2017 0:00;3066886.627
2/5/2017 0:00;3336807.821
2/8/2017 0:00;3063987.056
2/11/2017 0:00;2917083.567
2/14/2017 0:00;3546669.948
2/17/2017 0:00;3168918.119
2/20/2017 0:00;3242870.593
2/23/2017 0:00;3286693.168
2/26/2017 0:00;3900209.227
3/1/2017 0:00;3155225.442
3/4/2017 0:00;3069265.85
3/7/2017 0:00;3504460.261
3/10/2017 0:00;3573175.168
3/13/2017 0:00;3321220.509
3/16/2017 0:00;3504460.261
3/19/2017 0:00;3925474.045
3/22/2017 0:00;3807236.875
3/25/2017 0:00;3145108.723
3/28/2017 1:00;3665352.271
3/31/2017 1:00;3352999.966
4/3/2017 1:00;4371318.475
4/6/2017 1:00;3651044.408
4/9/2017 1:00;3949088.849
4/12/2017 1:00;3526859.224
4/15/2017 1:00;3909321.047
4/18/2017 1:00;3779873.33
4/21/2017 1:00;4323553.741
4/24/2017 1:00;3210303.377
4/27/2017 1:00;3814281.634
4/30/2017 1:00;3918071.61
5/3/2017 1:00;3425069.222
5/6/2017 1:00;4359179.01
5/9/2017 1:00;4021861.587
5/12/2017 1:00;4286790.827
5/15/2017 1:00;4732171.692
5/18/2017 1:00;3952755.178
5/21/2017 1:00;4091936.698
5/24/2017 1:00;4562009.633
5/27/2017 1:00;4976737.782
5/30/2017 1:00;5302595.613
6/2/2017 1:00;4325022.12
6/5/2017 1:00;5533581.086
6/8/2017 1:00;5567322.434
6/11/2017 1:00;4926236.821
6/14/2017 1:00;4723788.732
6/17/2017 1:00;5129905.644
6/20/2017 1:00;4882255.027
6/23/2017 1:00;5660585.539
6/26/2017 1:00;5023769.665
6/29/2017 1:00;4245439.154
7/2/2017 1:00;6622798.791
7/5/2017 1:00;5248920.318
7/8/2017 1:00;5812562.768
7/11/2017 1:00;6094383.994
7/14/2017 1:00;5559049.844
7/17/2017 1:00;5918988.323
7/20/2017 1:00;6478892.624
7/23/2017 1:00;6878824.267
7/26/2017 1:00;5878995.159
7/29/2017 1:00;6713613.086
8/1/2017 1:00;6371518.151
8/4/2017 1:00;7654374.155
8/7/2017 1:00;6542565.619
8/10/2017 1:00;6149818.078
8/13/2017 1:00;6792336.385
8/16/2017 1:00;5966241.419
8/19/2017 1:00;6930018.879
8/22/2017 1:00;4084580.664
8/25/2017 1:00;4459277.508
8/28/2017 1:00;5695512.856
8/31/2017 1:00;7196655.78
9/3/2017 1:00;6799294.418
9/6/2017 1:00;7430760.766
9/9/2017 1:00;7751843.021
9/12/2017 1:00;8623352
9/15/2017 1:00;8256400.851
9/18/2017 1:00;6965995.452
9/21/2017 1:00;9653662.988
9/24/2017 1:00;7953301.894
9/27/2017 1:00;8063002.609
9/30/2017 1:00;7569349.388
10/3/2017 1:00;10223761.09
10/6/2017 1:00;8882939.962
10/9/2017 1:00;8994675.056
10/12/2017 1:00;8547734.68
10/15/2017 1:00;11601113.07
10/18/2017 1:00;8983426.015
10/21/2017 1:00;9102411.79
10/24/2017 1:00;9935312.215
10/27/2017 1:00;7510989.944
10/30/2017 0:00;10616495.4
11/2/2017 0:00;10833158.57
11/5/2017 0:00;10183169.06
11/8/2017 0:00;10399832.23
11/11/2017 0:00;5426063.163
11/14/2017 0:00;8681701.061
11/17/2017 0:00;11326906.85
11/20/2017 0:00;11869513.17
11/23/2017 0:00;10648648.96
11/26/2017 0:00;10244850.06
11/29/2017 0:00;11584046.14
12/2/2017 0:00;10780528.49
12/5/2017 0:00;11918845.17
12/8/2017 0:00;12337090.77
12/11/2017 0:00;13523349.5
12/14/2017 0:00;14630524.31
12/17/2017 0:00;14630524.31
12/20/2017 0:00;12663310.64
12/23/2017 0:00;12942648.37
12/26/2017 0:00;13221986.11
12/29/2017 0:00;15363575.41
1/1/2018 0:00;14975580.96
1/4/2018 0:00;16127548.73
1/7/2018 0:00;15551564.84
1/10/2018 0:00;15935554.1
1/13/2018 0:00;16501289.11
1/16/2018 0:00;17608758.18
1/19/2018 0:00;18273239.62
1/22/2018 0:00;18494733.44
1/25/2018 0:00;20445148.56
1/28/2018 0:00;20445148.56
1/31/2018 0:00;15139761.91
2/3/2018 0:00;20445148.56
2/6/2018 0:00;24293141.32
2/9/2018 0:00;19291612.22
2/12/2018 0:00;23721537.99
2/15/2018 0:00;18720008.9
2/18/2018 0:00;23149934.67
2/21/2018 0:00;25265138.83
2/24/2018 0:00;21677190.12
2/27/2018 0:00;23919658.06
3/2/2018 0:00;23321666.61
3/5/2018 0:00;24372959.73
3/8/2018 0:00;26499459.57
3/11/2018 0:00;25027267.37
3/14/2018 0:00;23555075.18
3/17/2018 0:00;24372959.73
3/20/2018 0:00;21859737.32
3/23/2018 0:00;22892480.81
3/26/2018 1:00;25818587.38
3/29/2018 1:00;26162835.21
4/1/2018 1:00;28274794.22
4/4/2018 1:00;25656757.72
4/7/2018 1:00;31416438.02
4/10/2018 1:00;28623865.75
4/13/2018 1:00;28798401.52
4/16/2018 1:00;26910340.43
4/19/2018 1:00;33971919.13
4/22/2018 1:00;30536556.52
4/25/2018 1:00;23474977.82
4/28/2018 1:00;25592018.83
5/1/2018 1:00;31590148.24
5/4/2018 1:00;27591395.3
5/7/2018 1:00;29990647.07
5/10/2018 1:00;30790397.65
5/13/2018 1:00;30487010.81
5/16/2018 1:00;36872803.62
5/19/2018 1:00;31722970.71
5/22/2018 1:00;31104990.76
5/25/2018 1:00;37681533.93
5/28/2018 1:00;33399541.44
5/31/2018 1:00;36396936.18
6/3/2018 1:00;34898238.81
6/6/2018 1:00;36103754.49
6/9/2018 1:00;35121339.4
6/12/2018 1:00;35612546.94
6/15/2018 1:00;37577377.12
6/18/2018 1:00;40279018.61
6/21/2018 1:00;42908653.83
6/24/2018 1:00;43161057.68
6/27/2018 1:00;30540865.37
6/30/2018 1:00;35588942.3
7/3/2018 1:00;30929068.69
7/6/2018 1:00;42660784.4
7/9/2018 1:00;36261666.74
7/12/2018 1:00;37594816.26
7/15/2018 1:00;35461777.04
7/18/2018 1:00;44793365.52
7/21/2018 1:00;35268339.52
7/24/2018 1:00;40931868.49
7/27/2018 1:00;42991333.57
7/30/2018 1:00;39630250.21
8/2/2018 1:00;45249464.79
8/5/2018 1:00;47319701.74
8/8/2018 1:00;46432457.33
8/11/2018 1:00;52376369.9
8/14/2018 1:00;43195594.44
8/17/2018 1:00;48277429.08
8/20/2018 1:00;47642199.75
8/23/2018 1:00;47324585.09
8/26/2018 1:00;57853309.21
8/29/2018 1:00;46483294.68
9/1/2018 1:00;50496240.99
9/4/2018 1:00;42135936.19
9/7/2018 1:00;52673943.17
9/10/2018 1:00;47105048.66
9/13/2018 1:00;51641090.38
9/16/2018 1:00;48500753.8
9/19/2018 1:00;54432500.67
9/22/2018 1:00;55111696.54
9/25/2018 1:00;60089527.19
9/28/2018 1:00;54756137.2
10/1/2018 1:00;56178374.53
10/4/2018 1:00;54911962.63
10/7/2018 1:00;52623567.23
10/10/2018 1:00;53364744.23
10/13/2018 1:00;52252978.72
10/16/2018 1:00;50029447.71
10/19/2018 1:00;50702736.58
10/22/2018 1:00;55344536.41
10/25/2018 1:00;48917428.96
10/28/2018 1:00;49988613.53
10/31/2018 0:00;58201028.61
11/3/2018 0:00;57499331.8
11/6/2018 0:00;45713754.47
11/9/2018 0:00;45356615.77
11/12/2018 0:00;49999418.96
11/15/2018 0:00;45356615.77
11/18/2018 0:00;40680711.65
11/21/2018 0:00;34727436.77
11/24/2018 0:00;47295461.51
11/27/2018 0:00;43326611.59
11/30/2018 0:00;33404486.8
12/3/2018 0:00;35101305.98
12/6/2018 0:00;37892374.82
12/9/2018 0:00;35927585.01
12/12/2018 0:00;33682110.95
12/15/2018 0:00;41821954.43
12/18/2018 0:00;35766529.43
12/21/2018 0:00;35537832.46
12/24/2018 0:00;38583932.39
12/27/2018 0:00;44168448.91
12/30/2018 0:00;44676132.24
1/2/2019 0:00;42174589.1
1/5/2019 0:00;45526212.08
1/8/2019 0:00;47202023.57
1/11/2019 0:00;41336683.36
1/14/2019 0:00;43423390.22
1/17/2019 0:00;37146820.73
1/20/2019 0:00;45921660.27
1/23/2019 0:00;42704219.1
1/26/2019 0:00;43874197.71
1/29/2019 0:00;42201068.25
2/1/2019 0:00;45669649.2
2/4/2019 0:00;42490116.66
2/7/2019 0:00;50294423.8
2/10/2019 0:00;41018987.3
2/13/2019 0:00;46101919.52
2/16/2019 0:00;45197960.32
2/19/2019 0:00;47005878.73
2/22/2019 0:00;48813797.14
2/25/2019 0:00;43162133.91
2/28/2019 0:00;45274965.64
3/3/2019 0:00;44067633.23
3/6/2019 0:00;38634637.35
3/9/2019 0:00;41652968.39
3/12/2019 0:00;43141131.59
3/15/2019 0:00;46157993.94
3/18/2019 0:00;48571483.82
3/21/2019 0:00;43141131.59
3/24/2019 0:00;47490106.99
3/27/2019 0:00;47250135.84
3/30/2019 0:00;44078985.78
4/2/2019 1:00;49787055.88
4/5/2019 1:00;50104170.89
4/8/2019 1:00;47034242.04
4/11/2019 1:00;49894432.44
4/14/2019 1:00;38771469.79
4/17/2019 1:00;43856252.72
4/20/2019 1:00;41631660.19
4/23/2019 1:00;36634060.02
4/26/2019 1:00;47687440.2
4/29/2019 1:00;51477170.55
5/2/2019 1:00;58109198.65
5/5/2019 1:00;42978500.7
5/8/2019 1:00;50641334.15
5/11/2019 1:00;43311667.37
5/14/2019 1:00;50641334.15
5/17/2019 1:00;50308167.48
5/20/2019 1:00;53659544.83
5/23/2019 1:00;52659677.53
5/26/2019 1:00;54992701.22
5/29/2019 1:00;57992303.11
6/1/2019 1:00;55994233.74
6/4/2019 1:00;57106701.96
6/7/2019 1:00;58589992.92
6/10/2019 1:00;58219170.18
6/13/2019 1:00;55994233.74
6/16/2019 1:00;47882020.48
6/19/2019 1:00;65193212.5
6/22/2019 1:00;51933576.06
6/25/2019 1:00;53775192.23
6/28/2019 1:00;64293187.57
7/1/2019 1:00;56404452.9
7/4/2019 1:00;65870934.51
7/7/2019 1:00;60348820.24
7/10/2019 1:00;58125055.93
7/13/2019 1:00;63532037.88
7/16/2019 1:00;72994256.29
7/19/2019 1:00;53168655.82
7/22/2019 1:00;71191928.97
7/25/2019 1:00;67211666.92
7/28/2019 1:00;78413611.41
7/31/2019 1:00;76621300.29
8/3/2019 1:00;77517455.85
8/6/2019 1:00;79916269.03
8/9/2019 1:00;72967028.25
8/12/2019 1:00;66017787.46
8/15/2019 1:00;77930771.67
8/18/2019 1:00;62740159.35
8/21/2019 1:00;68846457.98
8/24/2019 1:00;80995832.92
8/27/2019 1:00;68340234.03
8/30/2019 1:00;80995832.92
9/2/2019 1:00;79786349.93
9/5/2019 1:00;88354011.67
9/8/2019 1:00;94779757.97
9/11/2019 1:00;98528109.98
9/14/2019 1:00;91618125.63
9/17/2019 1:00;87480532.86
9/20/2019 1:00;89253786.9
9/23/2019 1:00;67383653.69
9/26/2019 1:00;102155715.1
9/29/2019 1:00;86263992.57
10/2/2019 1:00;93875521.33
10/5/2019 1:00;100218462
10/8/2019 1:00;102755638.2
10/11/2019 1:00;100875176.1
10/14/2019 1:00;87295825.46
10/17/2019 1:00;96995361.62
10/20/2019 1:00;94408818.64
10/23/2019 1:00;109144376.3
10/26/2019 1:00;95285003.01
10/29/2019 0:00;90520752.86
11/1/2019 0:00;88478931.37
11/4/2019 0:00;89840145.69
11/7/2019 0:00;91737090.37
11/10/2019 0:00;104964272
11/13/2019 0:00;85362510.36
11/16/2019 0:00;93582603.95
11/19/2019 0:00;92950289.06
11/22/2019 0:00;85127203.65
11/25/2019 0:00;80612882.25
11/28/2019 0:00;105119198.5
12/1/2019 0:00;89641525.06
12/4/2019 0:00;107698810.7
12/7/2019 0:00;99217250.3
12/10/2019 0:00;94736471.25
12/13/2019 0:00;97296916.42
12/16/2019 0:00;100497472.9
12/19/2019 0:00;100622310.1
12/22/2019 0:00;108781593.9
12/25/2019 0:00;82390793
12/28/2019 0:00;95908032.47
12/31/2019 0:00;93333320.19
1/3/2020 0:00;115924073.7
1/6/2020 0:00;92602070.72
1/9/2020 0:00;107692778.5
1/12/2020 0:00;103577131
1/15/2020 0:00;110915119.4
1/18/2020 0:00;96958912.29
1/21/2020 0:00;112384193.8
1/24/2020 0:00;111649656.6
1/27/2020 0:00;94755300.65
1/30/2020 0:00;119936535.9
2/2/2020 0:00;109941824.6
2/5/2020 0:00;122243007.8
2/8/2020 0:00;106866528.8
2/11/2020 0:00;114190850.9
2/14/2020 0:00;104332444.7
2/17/2020 0:00;121334769
2/20/2020 0:00;97376948.41
2/23/2020 0:00;109742275.2
2/26/2020 0:00;104700775.4
2/29/2020 0:00;107010351.4
3/3/2020 0:00;117788372.4
3/6/2020 0:00;119328089.6
3/9/2020 0:00;119877105.1
3/12/2020 0:00;124250397.3
3/15/2020 0:00;97919187.32
3/18/2020 0:00;82285031.36
3/21/2020 0:00;102033438.9
3/24/2020 0:00;108616241.4
3/27/2020 0:00;107197274.9
3/30/2020 1:00;101664512.3
4/2/2020 1:00;105814084.2
4/5/2020 1:00;121029181.3
4/8/2020 1:00;103061194.8
4/11/2020 1:00;116308064.1
4/14/2020 1:00;122891539.4
4/17/2020 1:00;92900151.84
4/20/2020 1:00;117771058.6
4/23/2020 1:00;112649865.2
4/26/2020 1:00;108683320.7
4/29/2020 1:00;115029792
5/2/2020 1:00;117409718.7
5/5/2020 1:00;126294576.8
5/8/2020 1:00;109678682.2
5/11/2020 1:00;125690168.6
5/14/2020 1:00;91265472.76
5/17/2020 1:00;81658580.89
5/20/2020 1:00;86971887.32
5/23/2020 1:00;89549429.17
5/26/2020 1:00;93312010.22
5/29/2020 1:00;95569558.86
6/1/2020 1:00;100837172.3
6/4/2020 1:00;108668660.7
6/7/2020 1:00;108539589.2
6/10/2020 1:00;111952783.8
6/13/2020 1:00;107856950.3
6/16/2020 1:00;106374812.7
6/19/2020 1:00;111422273.2
6/22/2020 1:00;112206937.1
6/25/2020 1:00;110637609.3
6/28/2020 1:00;117699584.3
7/1/2020 1:00;127111309
7/4/2020 1:00;123188120.5
7/7/2020 1:00;126326671.3
7/10/2020 1:00;126326671.3
7/13/2020 1:00;121086665.7
7/16/2020 1:00;117268964.2
7/19/2020 1:00;112957605.2
7/22/2020 1:00;124167138.5
7/25/2020 1:00;122442595
7/28/2020 1:00;121437040.4
7/31/2020 1:00;128137015
8/3/2020 1:00;135674486.5
8/6/2020 1:00;130649505.5
8/9/2020 1:00;130649505.5
8/12/2020 1:00;132269332.3
8/15/2020 1:00;131426852.5
8/18/2020 1:00;117947175.3
8/21/2020 1:00;130584372.7
8/24/2020 1:00;128441437.2
8/27/2020 1:00;112592821.3
8/30/2020 1:00;110847196.1
9/2/2020 1:00;125685009.8
9/5/2020 1:00;123066572.1
9/8/2020 1:00;133652505.3
9/11/2020 1:00;118993843.5
9/14/2020 1:00;151760264.1
9/17/2020 1:00;153484812.6
9/20/2020 1:00;135165071.8
9/23/2020 1:00;136339422.4
9/26/2020 1:00;144020516.6
9/29/2020 1:00;135379285.6
10/2/2020 1:00;130578601.8
10/5/2020 1:00;134303836.4
10/8/2020 1:00;155408725
10/11/2020 1:00;134303836.4
10/14/2020 1:00;142937654.5
10/17/2020 1:00;152419671.5
10/20/2020 1:00;143146506.8
10/23/2020 1:00;130223558.3
10/26/2020 0:00;109348026.1
10/29/2020 0:00;107359880.1
11/1/2020 0:00;124259120.5
11/4/2020 0:00;132689483.1
11/7/2020 0:00;121840657.4
11/10/2020 0:00;122675182.5
11/13/2020 0:00;115998982.1
11/16/2020 0:00;135534841.9
11/19/2020 0:00;119839616.4
11/22/2020 0:00;152205060.2
11/25/2020 0:00;135584967.4
11/28/2020 0:00;134710225.7
12/1/2020 0:00;144750713.7
12/4/2020 0:00;137132255
12/7/2020 0:00;142846099
12/10/2020 0:00;123799952.5
12/13/2020 0:00;148463110.1
12/16/2020 0:00;132718173.2
12/19/2020 0:00;146639659.9
12/22/2020 0:00;132718173.2
12/25/2020 0:00;133646272.3
12/28/2020 0:00;147938034
12/31/2020 0:00;153482070.4
1/3/2021 0:00;146085344.1
1/6/2021 0:00;163652569
1/9/2021 0:00;133808024.5
1/12/2021 0:00;151611247.4
1/15/2021 0:00;158782049.6
1/18/2021 0:00;148538046.4
1/21/2021 0:00;132147641.3
1/24/2021 0:00;143884925.4
1/27/2021 0:00;146990355.4
1/30/2021 0:00;140779495.3
2/2/2021 0:00;157341788.9
2/5/2021 0:00;174939225.8
2/8/2021 0:00;172612555.6
2/11/2021 0:00;137450738.7
2/14/2021 0:00;158760930.8
2/17/2021 0:00;147040325.2
2/20/2021 0:00;157667240.1
2/23/2021 0:00;137148900.6
2/26/2021 0:00;150107851.9
3/1/2021 0:00;140388638.4
3/4/2021 0:00;138228813.2
3/7/2021 0:00;155665151.9
3/10/2021 0:00;158863750.9
3/13/2021 0:00;152466552.9
3/16/2021 0:00;158863750.9
3/19/2021 0:00;158357615.4
3/22/2021 0:00;164128360.7
3/25/2021 0:00;167389189
3/28/2021 0:00;172823903
3/31/2021 1:00;170650017.4
4/3/2021 1:00;150672055.7
4/6/2021 1:00;165624244.5
4/9/2021 1:00;174825591.4
4/12/2021 1:00;165624244.5
4/15/2021 1:00;198514005.7
4/18/2021 1:00;145361065.3
4/21/2021 1:00;118398932.3
4/24/2021 1:00;169978665.1
4/27/2021 1:00;166461865.1
4/30/2021 1:00;169978665.1
5/3/2021 1:00;181331416.3
5/6/2021 1:00;174160117.3
5/9/2021 1:00;190551657.8
5/12/2021 1:00;176209059.9
5/15/2021 1:00;153143321.1
5/18/2021 1:00;124506765.1
5/21/2021 1:00;136957441.7
5/24/2021 1:00;156878524.1
5/27/2021 1:00;145672915.2
5/30/2021 1:00;151858199.8
6/2/2021 1:00;173683868.1
6/5/2021 1:00;137063775.4
6/8/2021 1:00;155896965.9
6/11/2021 1:00;109860278
6/14/2021 1:00;133766696.2
6/17/2021 1:00;128812374.1
6/20/2021 1:00;104040763.7
6/23/2021 1:00;100077306.1
6/26/2021 1:00;88186933.06
6/29/2021 1:00;89177797.48
7/2/2021 1:00;89177797.48
7/5/2021 1:00;94246664.02
7/8/2021 1:00;99244593.17
7/11/2021 1:00;89248734.87
7/14/2021 1:00;121378279.4
7/17/2021 1:00;101997588.1
7/20/2021 1:00;82919538.44
7/23/2021 1:00;91755226.96
7/26/2021 1:00;101950252.2
7/29/2021 1:00;108746935.7
8/1/2021 1:00;110975800.8
8/4/2021 1:00;98004603.3
8/7/2021 1:00;120343887.9
8/10/2021 1:00;118902643.7
8/13/2021 1:00;108175319.6
8/16/2021 1:00;124500915.7
8/19/2021 1:00;119087832.4
8/22/2021 1:00;126820808.5
8/25/2021 1:00;130687447.3
8/28/2021 1:00;123466373.9
8/31/2021 1:00;126093318
9/3/2021 1:00;129595910.2
9/6/2021 1:00;150611463.2
9/9/2021 1:00;125412870.4
9/12/2021 1:00;134567094.5
9/15/2021 1:00;129989982.4
9/18/2021 1:00;141890473.8
9/21/2021 1:00;113928907.4
9/24/2021 1:00;139767923.9
9/27/2021 1:00;146378569
9/30/2021 1:00;161488614.8
10/3/2021 1:00;141656679.7
10/6/2021 1:00;129544410.9
10/9/2021 1:00;148333295
10/12/2021 1:00;132511076.8
10/15/2021 1:00;139433297.3
10/18/2021 1:00;146534419.3
10/21/2021 1:00;147749067.2
10/24/2021 1:00;152740589.7
10/27/2021 1:00;156733807.7
10/30/2021 1:00;154737198.7
11/2/2021 0:00;170117315.7
11/5/2021 0:00;166887240.1
11/8/2021 0:00;145353402.7
11/11/2021 0:00;170117315.7
11/14/2021 0:00;175094161.9
11/17/2021 0:00;167943565.3
11/20/2021 0:00;163435013.2
11/23/2021 0:00;148782218.9
